ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
6213	33,28,21,14	92,48,41,41	21,24,24,15	48,35,51,21	157	149
6214	10,0,4,1	2,1,4,2	6,3,2,4	1,0,0,3	157	149
6215	293,215,232,205	0,0,0,0	213,187,197,134	0,0,1,0	310	149
6218	2,4,10,5	24,26,32,22	12,13,13,9	47,64,49,64	3872	149
6221	25,26,12,20	275,221,223,204	31,26,22,18	248,263,184,202	170	149
6224	107,86,89,85	3,2,5,0	68,75,65,71	1,1,0,0	160	149
6225	7,12,25,20	0,0,0,0	22,22,33,19	4,0,0,0	195	149
6226	121,79,126,99	13,4,12,4	78,146,95,125	4,4,11,7	411	149
6227	5,8,1,5	0,0,0,0	5,7,6,9	1,0,0,0	172	149
6228	28,66,57,43	0,0,6,3	89,108,73,73	0,3,1,0	172	149
6229	23,98,59,47	0,1,1,0	92,115,78,68	0,0,0,0	232	149
6230	16,58,30,29	0,1,0,1	46,59,43,54	2,1,0,0	232	149
6233	5,5,4,9	0,0,1,0	0,1,8,3	0,0,0,0	164	149
6237	3,3,1,7	0,0,0,0	5,1,5,2	2,1,0,0	197	149
6238	147,90,97,113	2,5,7,4	132,126,116,100	1,4,2,5	154	149
6239	0,7,5,5	52,101,108,108	5,9,10,5	116,133,116,125	184	149
6240	123,164,179,175	0,0,0,1	151,166,146,162	0,0,0,1	644	149
6242	686,556,679,526	7,10,14,5	537,492,425,445	8,12,1,3	202	149
6243	5,13,12,11	0,0,1,0	10,4,7,7	0,0,0,0	219	149
6244	7,18,20,14	287,381,365,373	11,11,10,9	336,351,293,308	219	149
6245	27,28,32,38	173,145,163,140	24,16,18,17	110,126,118,116	152	149
6246	1,1,1,1	15,80,64,53	0,0,0,1	55,97,62,67	155	149
6247	0,0,0,1	6,57,42,44	0,0,1,1	39,53,42,39	170	149
6248	2,21,33,21	0,12,6,7	36,47,35,29	4,3,8,15	193	149
6249	96,127,109,113	2,6,4,2	137,131,135,127	0,0,9,7	245	149
6250	302,273,259,257	129,114,129,101	207,174,190,183	122,113,94,86	165	149
6251	217,244,231,213	6,3,2,5	239,212,190,273	3,5,2,5	390	149
6252	0,9,5,6	10,11,9,2	0,2,2,0	9,4,6,2	265	149
6253	808,1895,1899,1877	1,1,3,0	2098,2010,1775,1907	6,3,2,0	406	149
6258	3,10,3,2	1,0,0,0	9,2,4,0	1,0,1,0	161	149
6261	1550,1115,1204,1109	12,7,5,8	1276,1272,1063,1197	11,8,4,7	172	149
6262	127,177,165,143	69,71,66,67	112,122,138,128	59,82,59,69	266	149
6263	8,9,10,6	110,69,84,65	0,6,10,5	96,85,97,61	204	149
6264	2,5,2,4	9,0,7,2	0,3,1,0	3,1,2,3	204	149
6265	16,19,8,25	0,0,0,0	21,9,17,15	1,0,0,1	208	149
6266	17,19,6,26	0,3,0,4	21,9,17,15	5,3,5,3	208	149
6267	25,29,15,38	179,126,151,154	32,19,24,26	183,173,138,159	208	149
6268	4,4,12,3	0,0,0,0	17,14,8,12	2,0,1,2	157	149
6270	343,224,269,285	2,4,0,0	295,236,256,224	0,0,0,1	357	149
6271	33,24,25,24	0,0,0,3	22,15,28,17	0,0,0,0	227	149
6273	10,2,6,2	0,0,1,0	0,2,3,1	0,0,0,0	306	149
6274	169,170,173,195	2,1,0,0	152,165,134,131	0,0,2,1	210	149
6276	2620,2016,2391,2285	0,1,0,0	1913,1981,1767,1787	0,0,0,0	307	149
6277	943,701,696,695	0,1,0,2	464,541,437,464	0,0,0,0	429	149
6278	0,0,0,0	3,3,5,3	1,0,0,1	11,9,4,8	184	149
6279	1,3,3,0	0,0,0,0	5,7,3,3	1,0,0,0	326	149
6280	208,164,192,137	24,21,16,13	204,210,171,160	11,21,16,18	981	149
6281	83,67,56,51	366,270,308,296	56,63,65,53	273,259,245,300	218	149
6282	0,1,1,2	10,30,23,21	5,5,4,3	23,40,33,27	163	149
6283	76,56,42,39	0,3,0,0	40,49,48,33	0,0,0,0	1162	149
6284	74,53,42,37	0,0,0,0	42,50,45,29	1,0,0,0	1162	149
6285	195,146,148,156	0,0,1,0	125,139,101,89	0,0,0,0	1162	149
6286	2711,4479,4688,4131	0,1,1,2	4252,4146,3624,3659	1,2,0,1	163	149
6287	19,22,19,16	1,6,2,2	14,17,7,23	5,2,1,0	171	149
6288	59,58,50,33	33,25,29,16	26,30,33,14	21,14,16,15	770	149
6290	26,21,14,16	371,394,404,352	32,22,14,27	384,399,360,296	381	149
6292	2,1,0,2	900,939,1062,868	2,2,6,3	880,962,829,868	544	149
6293	3,3,7,5	738,725,780,764	4,3,4,3	782,830,647,706	153	149
6294	3,3,7,5	0,0,0,0	4,3,4,3	0,2,0,0	153	149
6295	200,318,363,263	42,99,90,94	295,287,330,303	69,78,85,79	836	149
6296	199,304,358,257	457,986,999,1016	287,277,316,286	672,669,661,579	836	149
6297	0,0,1,0	2,4,2,4	0,0,0,0	2,0,1,1	153	149
6298	13,12,13,5	331,383,440,393	11,13,16,11	396,414,413,410	317	149
6299	12,1,2,3	362,368,346,309	4,6,8,1	352,338,334,274	213	149
6303	847,754,831,742	0,0,0,2	842,843,701,700	0,0,0,0	658	149
6304	473,403,483,406	0,0,0,2	432,440,377,415	0,0,0,0	668	149
6305	1,4,2,4	375,355,350,340	4,1,1,1	414,404,325,286	159	149
6306	642,590,649,588	0,1,0,0	641,641,527,522	2,2,0,0	264	149
6307	268,239,301,252	0,1,0,0	231,238,203,237	2,2,0,0	274	149
6308	1,3,4,3	365,324,324,307	7,3,6,2	338,348,290,332	165	149
6309	743,464,503,433	3,0,7,3	482,486,437,436	3,1,5,6	572	149
6310	119,51,76,34	0,0,0,0	55,69,51,51	1,0,0,0	572	149
6311	580,389,427,366	1,0,0,0	389,419,318,373	0,0,0,0	808	149
6312	214,235,256,197	356,333,374,318	167,198,146,191	416,356,310,316	220	149
6313	0,2,0,0	1316,1185,1323,1192	0,0,1,0	1233,1251,1010,1187	188	149
6315	835,694,766,636	1,3,1,0	699,709,592,642	0,2,2,1	1033	149
6316	998,789,834,767	322,253,274,274	797,821,692,767	347,355,285,309	206	149
6317	268,444,525,423	0,8,5,11	337,344,279,269	7,9,11,3	840	149
6318	0,0,0,1	1,0,0,0	1,3,0,0	0,0,1,0	165	149
6319	6,15,10,17	63,66,60,58	5,10,3,9	56,47,39,37	211	149
6321	13,25,36,27	36,34,33,45	19,18,22,20	44,37,20,23	187	149
6322	7,17,17,16	8,19,16,6	14,7,15,14	12,4,4,4	187	149
6323	129,125,149,130	8,19,16,6	146,112,103,116	12,4,4,4	616	149
6324	123,112,136,118	1,4,4,4	134,109,90,103	2,4,2,1	578	149
6327	334,243,251,243	0,0,0,0	259,285,261,219	1,0,0,0	534	149
6328	13,5,6,5	0,0,0,0	7,7,4,9	1,0,0,0	232	149
6330	37,57,42,50	0,0,3,0	37,20,12,17	0,0,0,0	203	149
6335	746,1277,1258,1196	0,0,0,1	870,838,760,774	0,0,0,0	1306	149
6337	5,3,5,3	2,2,3,1	1,1,1,0	2,4,5,0	207	149
6338	7,5,1,6	9,1,2,4	6,3,6,3	2,3,5,5	180	149
6339	5,5,7,6	0,0,3,4	2,1,2,0	3,1,1,1	207	149
6340	2,4,3,3	1,0,0,0	0,1,1,0	0,0,0,0	207	149
6341	2,1,0,4	1,1,0,0	3,1,2,1	4,2,0,1	180	149
6342	3,2,1,4	7,4,2,5	3,1,2,1	4,0,2,5	180	149
6343	2,1,0,4	0,3,0,0	4,0,2,0	0,0,0,0	180	149
6345	19,12,10,13	9,13,10,9	9,12,11,14	18,12,21,6	457	149
6346	17,11,9,12	1,0,0,0	7,8,7,13	1,3,1,1	388	149
6347	22,13,13,15	0,0,0,0	9,13,14,15	0,1,0,0	555	149
6348	24,13,13,16	1,3,3,0	9,13,14,15	6,3,5,3	585	149
6349	3,1,1,1	9,13,10,9	3,7,5,2	18,12,21,6	218	149
6350	6,2,4,3	0,0,0,0	3,8,8,3	0,1,0,0	316	149
6351	8,2,4,4	1,3,3,0	3,8,8,3	6,3,5,3	346	149
6352	12,14,13,11	0,0,0,0	18,13,24,7	0,1,0,0	247	149
6353	14,14,13,12	1,3,3,0	18,13,24,7	6,3,5,3	277	149
6354	2,0,0,1	1,3,3,0	0,1,0,0	6,3,5,3	179	149
6355	4,9,7,4	4,1,3,1	15,7,13,6	0,0,3,0	328	149
6357	4,4,5,4	134,113,106,109	3,1,5,5	151,187,141,127	666	149
6359	0,1,6,0	19,20,20,9	6,0,0,0	12,13,9,5	343	149
6364	15,18,15,7	1498,1195,1320,1120	13,11,10,2	671,648,592,653	314	149
6366	8,37,28,37	7,3,4,7	32,30,20,35	10,8,10,3	312	149
6368	12,2,1,5	404,322,272,277	2,6,6,6	252,358,222,211	486	149
6369	177,193,205,169	2,0,1,1	147,200,133,150	0,1,2,2	309	149
6370	620,419,418,422	0,0,0,3	217,255,216,214	0,0,0,0	1283	149
6371	8,2,2,6	1,2,3,2	11,17,3,8	2,7,6,5	2729	149
6372	4,1,0,4	0,0,0,0	11,9,1,4	0,6,0,0	1217	149
6375	31,33,29,36	6,6,1,5	32,36,32,40	8,5,5,9	350	149
6376	35,38,34,42	2,4,1,4	33,37,33,46	6,7,4,9	350	149
6379	1,3,7,3	0,0,1,0	1,3,5,4	0,1,0,1	198	149
6380	1,11,9,8	1,2,1,2	10,9,7,5	0,0,1,0	246	149
6383	13,9,6,14	0,0,0,2	2,5,6,3	0,0,0,0	185	149
6384	21,2,10,6	0,0,0,0	6,3,4,7	0,1,0,0	612	149
6387	20,26,25,26	0,2,3,1	29,27,47,37	7,3,8,0	153	149
6388	32,48,61,50	69,135,139,89	49,60,42,37	101,96,80,84	208	149
6389	342,445,468,385	2,0,0,2	351,357,307,319	0,0,0,0	194	149
6390	1,8,7,6	2,0,0,2	3,5,2,10	0,0,0,0	262	149
6391	1,8,7,5	342,445,468,384	1,3,2,9	349,355,307,318	217	149
6393	0,1,4,0	228,405,353,339	2,1,1,0	320,374,279,287	165	149
6394	136,99,89,105	1235,993,1010,989	66,88,64,50	913,890,794,834	194	149
6396	11,8,10,11	222,155,184,137	7,17,8,5	136,152,126,96	160	149
6397	0,0,0,0	2,0,0,0	56,44,23,36	43,47,32,46	172	149
6398	0,0,0,0	0,0,0,1	24,18,14,22	22,27,27,22	172	149
6399	138,187,175,139	1,4,2,0	140,125,89,107	2,3,1,0	225	149
6400	283,234,240,172	0,0,0,0	208,181,174,165	0,3,0,0	156	149
6401	974,671,762,729	12,5,5,7	830,866,757,895	8,13,9,14	248	149
6402	22,35,36,26	3,4,2,6	11,15,19,18	1,4,0,4	3327	149
6403	85,113,87,73	60,99,64,79	122,125,115,113	51,56,40,55	419	149
6404	7,9,7,7	33,20,17,23	5,15,13,10	16,11,29,20	200	149
6406	52,104,80,94	4,5,0,6	106,115,130,101	6,2,1,5	186	149
6407	107,92,91,71	1,1,0,0	91,80,56,79	0,0,1,0	186	149
6408	0,0,0,0	371,295,305,275	1,0,0,0	289,274,249,262	153	149
6409	98,90,85,68	90,72,76,58	89,78,54,75	59,56,63,57	190	149
6410	523,460,472,463	2,1,0,3	442,443,356,430	2,2,0,0	335	149
6411	641,582,585,594	38,59,51,24	550,555,441,510	40,28,24,36	373	149
6412	469,385,390,343	90,72,76,58	377,352,303,337	59,56,63,57	186	149
6413	894,755,777,738	2,1,0,3	730,717,605,692	2,2,0,0	331	149
6414	1012,877,890,869	38,59,51,24	838,829,690,772	40,28,24,36	369	149
6415	515,442,463,453	2,1,0,3	412,421,365,412	2,2,0,0	294	149
6416	633,564,576,584	38,59,51,24	520,533,450,492	40,28,24,36	332	149
6417	120,123,113,134	38,59,51,24	110,114,85,80	40,28,24,36	187	149
6418	0,0,0,3	0,0,1,0	0,0,0,0	1,1,0,1	429	149
6421	365,353,365,311	0,0,0,1	429,378,336,318	2,1,2,0	227	149
6423	499,445,504,457	3,3,3,0	548,520,477,540	1,2,4,12	2963	149
6424	27,52,44,51	51,84,104,87	54,59,61,42	94,115,86,90	515	149
6426	0,1,1,0	8,30,27,42	1,1,0,0	25,27,17,16	158	149
6427	0,0,0,0	0,1,0,1	0,0,0,1	0,0,2,0	158	149
6428	1188,1131,1203,1171	0,0,1,0	1264,1392,1113,1289	0,1,1,3	152	149
6429	0,0,0,1	205,196,207,203	0,0,0,0	211,224,208,209	553	149
6431	24,26,25,26	0,0,0,1	15,15,9,8	0,0,0,0	1136	149
6433	2,1,1,0	17,25,28,23	0,1,3,4	17,30,20,15	166	149
6434	62,77,59,67	0,1,0,0	33,82,83,44	0,0,1,0	1444	149
6435	233,322,332,318	0,0,0,1	229,214,200,213	0,0,0,0	278	149
6437	391,376,419,343	0,0,1,1	177,178,141,145	0,0,1,0	164	149
6438	3,0,0,5	86,71,77,78	0,5,1,2	77,91,68,90	334	149
6439	952,715,731,672	23,9,20,17	597,638,577,585	13,11,4,6	353	149
6440	1,0,7,0	5,11,7,14	2,4,1,0	24,15,12,11	241	149
6441	1,1,0,1	1,1,3,0	1,1,2,0	1,0,0,4	153	149
6442	10,7,6,10	915,716,701,635	16,18,10,20	640,624,644,653	467	149
6443	10,7,9,9	915,716,701,635	16,17,8,24	640,624,644,653	463	149
6446	2,14,16,7	0,0,1,0	7,5,2,2	0,0,1,0	172	149
6450	0,8,5,9	0,0,0,0	43,79,31,49	2,0,2,1	389	149
6453	105,70,94,77	12,4,4,4	65,84,66,46	4,9,2,8	168	149
6454	3,2,1,0	38,45,38,46	0,2,3,2	28,28,28,14	279	149
6455	33,51,49,55	4,0,2,1	32,35,43,36	0,0,1,0	172	149
6456	2,2,4,1	0,0,0,0	4,6,7,4	0,1,0,0	172	149
6457	10,8,18,15	4,7,2,1	10,13,3,5	8,2,6,1	230	149
6465	24,12,7,5	272,181,222,247	6,4,4,6	182,184,148,173	159	149
6466	1321,760,933,879	21,13,15,22	1006,1034,950,965	27,27,20,34	337	149
6467	156,102,91,84	0,0,0,0	107,124,58,87	1,2,1,0	460	149
6468	1235,737,879,840	12,4,4,7	917,944,916,909	7,8,5,1	358	149
6469	1138,800,849,818	0,1,2,2	1119,1058,920,1114	0,0,0,1	407	149
6470	784,579,636,578	71,78,47,49	508,581,478,575	50,53,42,50	230	149
6472	19,13,11,10	161,133,138,122	16,7,12,22	95,102,95,123	191	149
6474	59,81,74,82	0,0,0,0	77,88,43,78	0,1,0,0	199	149
6475	21,29,50,34	0,0,0,0	49,36,38,44	0,1,0,0	174	149
6476	18,70,114,99	19,27,46,32	83,74,56,63	40,24,35,39	1276	149
6477	0,0,0,0	297,210,221,193	0,0,1,1	244,285,213,211	163	149
6478	22,3,5,6	0,0,0,0	6,7,3,4	0,1,0,0	194	149
6480	0,0,0,0	0,0,1,3	0,0,3,0	5,4,0,0	552	149
6482	1683,1281,1318,1042	0,0,2,0	1094,1066,920,907	0,0,0,0	376	149
6483	2047,1565,1593,1333	0,0,0,0	1325,1341,1098,1067	3,1,0,1	567	149
6484	2463,1981,1934,1648	0,0,0,1	1574,1657,1337,1316	0,0,0,0	1121	149
6485	376,299,296,306	0,0,0,0	244,278,203,173	3,1,0,1	340	149
6486	120,104,85,50	0,1,0,0	86,92,61,64	0,0,0,0	391	149
6487	2486,2033,2172,1704	318,213,201,172	1720,1842,1480,1478	130,136,78,122	340	149
6488	137,110,93,56	3,6,7,3	88,92,64,67	6,5,4,3	391	149
6489	319,294,266,210	19,10,22,17	247,216,192,162	4,5,6,3	430	149
6490	185,190,180,157	19,10,22,17	165,129,132,98	4,5,6,3	188	149
6491	77,80,74,55	0,0,0,0	74,110,75,67	0,2,0,0	382	149
6492	125,107,91,50	1,1,0,0	87,92,63,65	0,0,0,1	391	149
6493	2996,2371,2503,1916	4,4,2,7	2038,2102,1700,1744	5,9,5,3	391	149
6494	3178,2555,2676,2070	17,8,10,7	2197,2226,1828,1839	3,11,5,12	430	149
6495	186,188,175,161	17,8,10,7	164,133,133,98	3,11,5,12	188	149
6496	1807,1425,1441,1190	1767,1385,1699,1297	1181,1117,1047,984	1254,1338,1104,1110	188	149
6497	77,83,77,57	2,12,0,1	73,116,75,69	1,3,0,0	382	149
6498	2413,1870,2164,1800	3,4,5,2	1718,1661,1477,1446	0,7,2,1	469	149
6499	83,84,75,57	2,0,0,0	74,115,78,70	2,1,1,0	382	149
6500	3709,2956,3202,2517	4,1,3,3	2351,2492,2104,2135	2,3,3,1	382	149
6501	80,105,81,136	0,0,6,3	110,97,114,93	1,3,0,0	236	149
6502	31,40,33,39	0,0,0,0	58,49,20,45	0,0,3,0	1885	149
6506	1,0,1,1	0,0,0,2	2,1,2,3	0,1,1,0	164	149
6507	11,5,5,10	2,0,6,1	7,16,12,9	11,6,5,4	164	149
6509	0,0,2,0	0,0,0,0	0,3,1,1	1,1,0,2	259	149
6510	4,12,3,3	0,0,1,0	7,17,7,8	0,0,0,1	158	149
6511	669,1426,1344,1243	0,0,0,0	1238,1268,1128,1123	1,0,0,0	822	149
6512	497,1076,1034,955	0,0,0,0	939,987,893,893	0,0,1,0	756	149
6513	33,74,76,60	48,57,64,72	55,63,42,48	67,63,58,51	200	149
6514	1,2,3,1	182,308,348,255	5,1,4,0	218,292,235,226	160	149
6515	1,21,15,12	7,38,20,20	25,22,44,11	21,29,21,18	158	149
6516	89,131,134,121	0,1,0,0	146,140,138,134	0,1,0,0	312	149
6519	284,313,221,166	132,129,118,59	228,347,229,180	101,145,90,88	194	149
6520	25,132,74,108	0,5,2,3	100,110,125,67	3,9,0,5	176	149
6521	6,8,6,8	0,0,0,0	22,14,15,15	0,0,1,1	155	149
6522	0,0,0,2	68,54,66,42	0,0,2,0	36,32,14,22	237	149
6523	950,2354,2120,1989	18,17,11,13	1943,2176,1650,1607	12,8,10,10	3458	149
6524	38,123,126,109	0,4,5,4	82,95,54,89	7,6,4,8	171	149
6525	0,1,0,2	0,0,1,1	1,1,0,0	0,0,0,3	155	149
6526	7,24,28,26	9,49,36,31	19,18,13,9	16,14,7,23	155	149
6528	122,147,169,149	0,1,2,0	205,195,174,139	2,1,0,1	538	149
6529	2,4,5,0	1,3,1,1	7,2,3,2	5,1,7,0	264	149
6530	275,240,278,255	22,26,26,22	160,174,118,143	4,10,4,6	199	149
6531	1185,1683,1761,1712	1,0,0,0	893,1015,783,885	0,0,0,1	1386	149
6533	14,30,11,4	0,0,0,1	5,5,0,2	0,0,3,0	167	149
6534	1,0,2,0	0,0,0,1	0,1,0,0	0,0,3,0	218	149
6535	0,0,0,0	13,30,9,4	0,1,0,0	5,5,0,2	200	149
6536	79,98,85,81	0,0,0,0	61,42,41,72	0,0,0,1	184	149
6537	1,2,0,0	1,0,0,0	0,0,0,4	0,0,0,0	175	149
6538	8,9,8,2	0,0,2,0	9,11,6,6	0,0,0,0	348	149
6539	2,7,0,5	0,0,2,1	3,6,4,2	0,0,1,0	236	149
6540	4,12,14,23	6,11,11,9	15,18,9,10	5,8,11,9	236	149
6541	33,15,23,13	9,9,8,13	30,16,17,17	12,6,17,6	197	149
6543	27,41,37,29	15,34,39,21	28,39,21,23	29,26,17,20	160	149
6544	485,337,462,484	43,43,44,56	494,472,435,475	42,53,34,45	160	149
6546	33,44,34,52	2,8,4,10	41,49,41,50	8,8,4,10	175	149
6547	0,0,3,0	0,2,0,0	2,0,0,0	1,0,0,0	175	149
6548	70,134,146,106	0,0,2,2	89,113,93,103	1,0,1,0	163	149
6549	25927,18520,20004,17704	0,0,1,0	17106,17330,16148,17263	0,0,0,0	642	149
6550	0,0,1,3	294,278,263,265	1,0,1,3	251,281,251,289	173	149
6551	152,124,121,136	0,0,0,0	125,125,114,122	0,0,0,1	197	149
6552	483,381,425,371	0,1,3,0	409,459,373,376	0,0,0,0	1341	149
6555	3,11,20,17	0,1,3,3	7,9,8,7	4,3,0,1	158	149
6562	0,0,0,1	18,8,13,12	0,0,0,0	10,18,13,11	291	149
6563	0,0,0,1	18,8,13,12	0,0,0,0	10,18,13,11	408	149
6566	207,165,172,164	0,0,1,0	172,198,149,174	2,0,0,0	595	149
6568	24,26,23,19	0,0,0,0	14,18,20,11	0,1,0,0	920	149
6570	1,1,0,2	1,0,2,0	1,0,0,0	2,1,0,1	233	149
6571	16,8,12,6	56,68,86,73	14,13,15,7	70,66,62,59	686	149
6573	218,193,177,187	4,3,6,10	245,225,184,180	7,4,1,6	195	149
6574	692,1162,1150,1034	1,3,2,1	1180,1184,1080,1172	3,1,0,0	180	149
6575	232,206,226,226	38,32,25,36	237,242,232,218	39,40,22,36	153	149
6576	2,6,6,8	2,0,1,2	6,0,2,5	0,1,1,0	160	149
6577	1,0,1,7	0,0,0,0	0,1,0,0	0,0,2,0	160	149
6580	2,3,2,0	91,78,96,80	0,0,2,0	79,88,96,79	158	149
6581	2,3,2,0	91,78,96,80	0,0,2,0	79,88,96,79	153	149
6582	1,1,4,0	0,3,0,0	6,1,2,0	2,1,0,0	164	149
6587	284,176,187,189	3,0,2,3	218,201,163,218	2,5,3,0	336	149
6588	14,24,14,19	0,2,2,0	16,15,26,16	1,2,0,0	279	149
6589	13,6,18,9	1,0,0,2	21,26,15,11	3,1,1,0	721	149
6590	342,309,332,365	5,2,0,4	351,355,316,303	2,0,1,0	212	149
6591	56,79,113,69	0,0,1,0	78,78,76,91	1,0,0,0	249	149
6592	7,2,7,5	27,33,60,44	9,5,6,4	65,64,55,50	253	149
6594	6,5,7,4	1,0,1,2	5,2,4,2	0,0,0,0	199	149
6595	3,2,3,4	118,116,110,103	1,1,5,1	103,94,88,46	257	149
6596	116,101,114,148	0,0,0,0	77,102,92,62	1,0,0,0	942	149
6597	7,9,12,3	58,76,106,88	2,16,0,1	55,55,50,61	468	149
6598	188,128,114,120	721,598,529,521	167,165,173,160	695,729,642,657	160	149
6599	4,0,3,5	0,0,0,1	2,7,1,3	1,1,1,0	160	149
6600	1503,963,1058,844	25,7,18,18	1091,1155,1132,1060	41,23,26,20	282	149
6601	591,463,455,485	53,33,41,26	462,461,363,444	22,35,21,41	158	149
6602	17,25,13,21	418,373,379,360	23,19,14,19	379,390,399,339	164	149
6607	2,1,1,1	260,161,198,197	0,1,1,0	138,135,116,119	336	149
6608	0,3,1,1	3,2,0,1	0,7,0,5	1,1,0,0	226	149
6610	21,15,8,12	59,141,114,99	17,22,21,14	107,108,107,105	259	149
6611	231,662,632,592	0,0,1,2	271,319,291,280	0,0,2,0	183	149
6612	6,22,18,10	10,27,27,38	31,15,15,8	38,43,23,23	408	149
6613	0,0,0,1	29,24,32,28	2,0,0,0	45,42,25,37	178	149
6614	50,74,46,40	0,0,0,1	70,59,44,71	0,0,0,0	698	149
6615	39,21,28,12	0,0,0,0	40,32,48,28	0,0,0,1	153	149
6616	400,379,322,332	0,2,0,1	176,117,136,169	0,0,0,0	823	149
6617	565,568,462,471	0,1,0,0	261,173,185,210	0,1,3,0	1135	149
6618	569,586,469,473	2,7,3,7	261,175,188,211	0,2,1,3	1139	149
6619	4,19,7,2	2,7,3,7	0,3,6,1	0,2,1,3	153	149
6622	0,3,5,4	77,91,84,79	6,5,2,3	69,77,66,73	225	149
6623	29,29,33,17	123,74,90,79	32,30,44,28	57,90,84,74	219	149
6624	0,0,1,0	3,0,2,0	0,0,0,0	0,3,0,1	151	149
6628	51,37,44,40	0,0,2,1	19,25,12,13	0,0,1,0	332	149
6629	50,37,44,40	7,3,4,4	20,25,12,13	2,2,3,1	332	149
6630	50,94,89,74	0,0,0,0	70,52,62,49	2,0,0,0	1085	149
6631	9,29,31,23	4,9,9,10	18,19,22,22	3,6,0,11	175	149
6632	12,34,36,31	1,1,2,2	25,32,27,26	3,1,1,5	214	149
6633	7,14,14,18	1,1,2,2	10,19,5,15	3,1,1,5	188	149
6634	26,183,213,179	0,4,0,0	194,194,145,174	0,0,0,1	1006	149
6635	16,10,9,7	0,0,0,1	4,21,9,6	2,1,0,1	161	149
6636	58,34,48,35	18,18,23,14	50,70,44,40	32,7,23,15	161	149
6637	20,17,12,13	18,18,23,14	10,27,12,13	32,7,23,15	234	149
6638	24,19,12,15	18,18,23,14	9,28,12,10	32,7,23,15	240	149
6639	4,7,4,6	42,24,40,28	7,6,4,7	47,49,36,34	222	149
6640	8,9,4,8	42,24,40,28	6,7,4,4	47,49,36,34	228	149
6641	4,2,1,2	0,0,1,0	2,2,1,2	3,1,1,5	155	149
6643	23,37,37,24	0,4,2,6	85,80,68,63	2,6,2,1	210	149
6644	112,203,228,172	0,4,2,6	356,362,342,316	2,6,2,1	214	149
6645	30,40,52,36	0,4,2,6	111,102,89,87	2,6,2,1	235	149
6646	89,167,191,148	0,1,0,0	275,284,278,256	4,2,4,3	153	149
6647	7,4,15,12	0,1,0,0	30,24,25,27	4,2,4,3	174	149
6648	4,4,11,10	86,167,187,146	24,22,23,26	269,282,276,255	170	149
6649	24,37,37,26	0,1,2,8	81,79,64,60	3,2,2,2	210	149
6650	30,49,57,43	0,1,2,8	113,98,88,86	3,2,2,2	214	149
6651	27,37,43,27	0,1,2,8	91,83,71,68	3,2,2,2	235	149
6652	7,13,20,19	1,1,0,2	32,20,24,26	0,1,0,0	153	149
6653	4,1,6,3	1,1,0,2	10,5,7,8	0,1,0,0	174	149
6654	1,1,2,1	4,13,16,17	4,3,5,7	26,18,22,25	170	149
6655	13,9,22,8	0,0,1,0	4,0,0,0	0,0,0,0	267	149
6656	5,7,2,4	6,6,14,4	1,0,4,0	0,1,1,0	798	149
6657	2,0,0,0	16,22,28,13	0,0,0,1	5,0,4,4	267	149
6658	22,32,48,37	1,1,0,1	8,4,4,6	2,0,0,0	234	149
6659	49,58,81,61	0,0,0,0	10,4,4,6	0,1,0,0	401	149
6660	28,28,35,30	0,0,0,0	5,2,0,1	0,1,0,0	316	149
6661	7,11,20,26	1,0,0,0	3,4,0,2	0,0,2,0	234	149
6664	11,3,5,1	409,475,474,444	3,1,1,3	394,361,342,354	226	149
6665	8,3,1,0	2,4,1,3	1,0,1,1	1,4,0,4	226	149
6669	49,32,47,27	36,36,24,34	44,52,48,45	40,51,45,24	158	149
6670	4,2,5,2	0,3,0,0	7,9,8,8	0,1,3,0	158	149
6671	0,0,2,0	0,0,1,0	0,2,0,0	0,1,0,0	452	149
6673	57,65,54,56	13,17,9,9	58,60,34,44	22,11,8,11	185	149
6674	2403,3090,3275,2803	1,0,0,0	2741,2762,2567,2519	0,0,0,0	196	149
6675	4654,4954,5079,4890	2,1,0,0	5231,5244,4844,4730	0,3,0,1	329	149
6676	3775,3260,3131,3023	0,0,0,0	3205,3250,2904,2790	1,0,0,0	719	149
6677	21,15,33,14	0,3,0,0	20,20,10,19	0,0,0,1	158	149
6678	42,56,67,42	4,0,0,0	40,52,43,58	2,0,2,2	158	149
6699	7,6,5,7	9,17,2,11	4,4,14,6	13,8,3,3	173	149
6701	4,2,0,2	8,13,9,18	2,5,2,1	17,29,6,18	166	149
6702	1,11,2,5	0,0,0,0	9,13,10,6	0,0,1,0	306	149
6703	7,13,8,12	115,97,117,97	7,11,3,3	85,93,81,97	269	149
6704	34,20,37,29	74,76,59,61	30,20,21,33	70,64,48,54	193	149
6705	66,229,253,231	7,16,11,14	242,246,203,246	7,8,15,7	295	149
6706	110,381,399,374	2,13,6,9	421,433,368,417	6,12,9,11	295	149
6707	11,8,7,9	1717,1352,1585,1487	9,13,11,5	1489,1590,1243,1288	282	149
6708	6,7,5,4	585,404,455,398	14,8,9,14	464,400,401,484	165	149
6709	24,15,14,10	9182,7354,8060,7156	36,17,18,20	9174,8641,8774,8584	165	149
6710	6,7,5,4	22,15,27,21	15,8,9,12	17,30,28,35	165	149
6711	54,98,88,77	0,1,0,0	114,100,95,122	0,0,0,2	362	149
